"foc0" "g1" "ninecode"
1 0 135102057
1 0 135102058
1 0 135102059
0.9375 0.0625 135102082
0.9375 0.0625 135102083
1 0 135102096
1 0 135102097
1 0 135102098
0.9375 0.0625 135102187
0.75 0.25 135102208
0.75 0.25 135102209
0.75 0.25 135102210
0.75 0.25 135102211
0.8125 0.1875 135102228
0.8125 0.1875 135102229
0.8125 0.1875 135102230
0.8125 0.1875 135102231
0.9375 0.0625 135102265
0.75 0.25 135102295
0.75 0.25 135102296
1 0 135102342
0.75 0.25 135102393
0.4375 0.5625 142169558
0.4375 0.5625 142169559
0.4375 0.5625 142169560
0.4375 0.5625 142169561
0.4375 0.5625 142169731
0.4375 0.5625 142169732
1 0 123116232
1 0 123116233
0.625 0.375 125158733
0.625 0.375 125158734
0.625 0.375 125158735
0.5625 0.4375 125158741
0.5625 0.4375 125158742
0.5625 0.4375 125158743
0.5625 0.4375 125158744
0.875 0.125 125158793
0.875 0.125 125158794
0.875 0.125 125158795
0.9375 0.0625 125158809
0.9375 0.0625 125158810
0.9375 0.0625 125158811
0.90625 0.09375 125158814
0.90625 0.09375 125158815
0.90625 0.09375 125158816
0.96875 0.03125 125158817
0.96875 0.03125 125158818
0.96875 0.03125 125158819
0.625 0.375 125158829
0.625 0.375 125158830
0.625 0.375 125158831
0.625 0.375 125158849
0.625 0.375 125158850
0.625 0.375 125158851
0.625 0.375 125158852
0.9375 0.0625 125158853
0.9375 0.0625 125158854
0.9375 0.0625 125158855
0.9375 0.0625 125158856
0.96875 0.03125 125158861
0.96875 0.03125 125158862
0.96875 0.03125 125158863
0.96875 0.03125 125158864
1 0 125158865
1 0 125158866
1 0 125158867
0.71875 0.28125 125158868
0.71875 0.28125 125158869
0.71875 0.28125 125158870
0.96875 0.03125 125158871
0.96875 0.03125 125158872
0.96875 0.03125 125158873
0.96875 0.03125 125158874
1 0 125158883
1 0 125158884
1 0 125158885
0.96875 0.03125 125158886
0.96875 0.03125 125158887
0.96875 0.03125 125158891
0.96875 0.03125 125158892
0.96875 0.03125 125158893
0.96875 0.03125 125158894
1 0 125158901
0.9375 0.0625 125158904
0.9375 0.0625 125158905
0.875 0.125 125158910
1 0 125158912
1 0 125158913
0.96875 0.03125 125158922
0.96875 0.03125 125158923
1 0 125158924
1 0 125158925
1 0 125158926
0.96875 0.03125 125158934
0.96875 0.03125 125158935
0.96875 0.03125 125158936
1 0 125158948
1 0 125158949
1 0 125158950
0.90625 0.09375 125158954
0.90625 0.09375 125158955
0.96875 0.03125 125158957
0.96875 0.03125 125158958
0.96875 0.03125 125158980
0.96875 0.03125 125158981
1 0 125158986
0.875 0.125 125158993
0.875 0.125 125158994
0.875 0.125 125158995
1 0 125159110
1 0 125159111
1 0 125159112
1 0 125159118
1 0 125159119
0.96875 0.03125 125159120
0.96875 0.03125 125159121
1 0 125159124
1 0 125159125
1 0 125159126
0.96875 0.03125 125159134
0.96875 0.03125 125159135
1 0 125159195
0.90625 0.09375 125159199
0.90625 0.09375 125159200
0.96875 0.03125 125159203
0.96875 0.03125 125159204
0.96875 0.03125 125159205
0.625 0.375 125159211
0.625 0.375 125159212
0.625 0.375 125159213
0.96875 0.03125 125159214
0.96875 0.03125 125159217
0.96875 0.03125 125159218
0.90625 0.09375 125159221
0.96875 0.03125 125159239
0.9375 0.0625 125159240
0.9375 0.0625 125159241
0.9375 0.0625 125159242
0.75 0.25 125159256
0.75 0.25 125159257
0.71875 0.28125 125159258
0.71875 0.28125 125159259
0.71875 0.28125 125159260
0.71875 0.28125 125159261
1 0 125159262
1 0 125159263
1 0 125159267
0.875 0.125 125159268
0.875 0.125 125159269
0.875 0.125 125159270
0.96875 0.03125 125159279
0.96875 0.03125 125159285
0.96875 0.03125 125159286
0.96875 0.03125 125159289
0.96875 0.03125 125159290
0.96875 0.03125 125159291
1 0 125159299
1 0 125159300
1 0 125159306
1 0 125159307
1 0 125159308
1 0 125159309
1 0 125159310
1 0 125159311
1 0 125159312
0.875 0.125 125159313
0.875 0.125 125159314
0.875 0.125 125159315
0.75 0.25 125159316
0.75 0.25 125159317
0.75 0.25 125159318
0.96875 0.03125 125159319
0.96875 0.03125 125159320
0.96875 0.03125 125159321
1 0 125159322
1 0 125159323
0.96875 0.03125 125159328
0.90625 0.09375 125159332
0.90625 0.09375 125159333
0.90625 0.09375 125159334
0.90625 0.09375 125159335
0.9375 0.0625 125159339
0.9375 0.0625 125159340
0.9375 0.0625 125159342
0.625 0.375 125159347
0.625 0.375 125159348
1 0 125159356
1 0 125159357
1 0 125159358
1 0 125159372
1 0 125159373
0.71875 0.28125 125159387
1 0 125159390
1 0 125159391
0.875 0.125 125159392
1 0 125159393
1 0 125159398
1 0 125159399
0.96875 0.03125 125159400
0.96875 0.03125 125159420
0.96875 0.03125 125159421
1 0 125159425
0.875 0.125 125159428
0.875 0.125 125159429
0.875 0.125 125159430
0.875 0.125 125159431
0.96875 0.03125 125159480
0.75 0.25 125159483
1 0 125159489
0.96875 0.03125 125159490
0.96875 0.03125 125159491
0.96875 0.03125 125159492
0.9375 0.0625 125159495
0.9375 0.0625 125159496
0.5 0.5 125159498
0.5 0.5 125159499
0.875 0.125 125160154
0.875 0.125 125160155
0.875 0.125 125160156
0.875 0.125 125160157
0.875 0.125 125160212
0.875 0.125 125160213
0.875 0.125 125160229
0.5625 0.4375 125160285
0.84375 0.15625 125164907
0.84375 0.15625 125164908
0.84375 0.15625 125164909
0.84375 0.15625 125164910
1 0 125164938
1 0 125164947
0.84375 0.15625 125164984
0.84375 0.15625 125164985
0.5 0.5 127186160
0.96875 0.03125 135102001
0.96875 0.03125 135102002
0.96875 0.03125 135102016
0.96875 0.03125 135102017
0.875 0.125 135102034
0.875 0.125 135102035
0.875 0.125 135102036
1 0 135102039
1 0 135102040
1 0 135102041
0.96875 0.03125 135102049
0.96875 0.03125 135102050
0.9375 0.0625 135102054
0.9375 0.0625 135102055
0.9375 0.0625 135102056
0.75 0.25 135102064
0.75 0.25 135102084
0.5 0.5 135102093
0.5 0.5 135102094
0.5 0.5 135102095
0.96875 0.03125 135102100
0.5 0.5 135102140
0.5 0.5 135102141
1 0 135102156
1 0 135102157
0.875 0.125 135102159
0.875 0.125 135102160
0.875 0.125 135102161
0.875 0.125 135102162
0.75 0.25 135102177
0.75 0.25 135102178
0.84375 0.15625 135102180
0.84375 0.15625 135102181
0.84375 0.15625 135102182
0.75 0.25 135102212
1 0 135102232
1 0 135102233
1 0 135102234
1 0 135102235
0.875 0.125 135102237
0.875 0.125 135102238
0.875 0.125 135102239
1 0 135102254
1 0 135102255
1 0 135102263
0.96875 0.03125 135102278
0.96875 0.03125 135102279
1 0 135102301
0.96875 0.03125 135102303
1 0 135102334
0.875 0.125 135102347
0.875 0.125 135102348
0.875 0.125 135102349
0.96875 0.03125 135102352
0.96875 0.03125 135102353
0.96875 0.03125 135102387
1 0 135102394
0.625 0.375 142169649
0.625 0.375 142169652
1 0 142169720
0.625 0.375 143173381
0.625 0.375 143173529
0.625 0.375 143173530
0.625 0.375 145120433
0.625 0.375 145120434
0.625 0.375 145120646
0.625 0.375 145120647
0.625 0.375 145120648
0.65625 0.34375 150147101
0.65625 0.34375 150147102
0.65625 0.34375 150147103
0.625 0.375 150154657
0.625 0.375 150154658
0.65625 0.34375 150156912
0.65625 0.34375 150156913
0.65625 0.34375 150156914
0.65625 0.34375 150156915
0.65625 0.34375 150157000
0.8125 0.1875 125158846
0.8125 0.1875 125158847
0.8125 0.1875 125158848
0.9375 0.0625 125158857
0.9375 0.0625 125158858
0.8125 0.1875 125158898
0.8125 0.1875 125158899
0.8125 0.1875 125158900
0.984375 0.015625 125158902
0.984375 0.015625 125158903
0.921875 0.078125 125158906
0.921875 0.078125 125158907
0.921875 0.078125 125158908
0.921875 0.078125 125158909
0.984375 0.015625 125158919
0.984375 0.015625 125158920
0.96875 0.03125 125158921
0.8125 0.1875 125158933
0.734375 0.265625 125158937
0.734375 0.265625 125158938
0.984375 0.015625 125158964
0.984375 0.015625 125158965
0.984375 0.015625 125158966
0.984375 0.015625 125158967
0.984375 0.015625 125158968
1 0 125158984
0.8125 0.1875 125158996
0.8125 0.1875 125158997
0.8125 0.1875 125158998
0.6875 0.3125 125159106
0.6875 0.3125 125159107
0.6875 0.3125 125159108
0.6875 0.3125 125159109
0.984375 0.015625 125159122
0.8125 0.1875 125159127
0.8125 0.1875 125159128
0.734375 0.265625 125159131
0.84375 0.15625 125159132
0.84375 0.15625 125159133
0.8125 0.1875 125159138
0.8125 0.1875 125159139
0.8125 0.1875 125159140
0.84375 0.15625 125159193
0.9375 0.0625 125159226
0.6875 0.3125 125159245
0.6875 0.3125 125159246
0.6875 0.3125 125159247
0.734375 0.265625 125159264
0.8125 0.1875 125159271
0.8125 0.1875 125159272
0.8125 0.1875 125159273
0.84375 0.15625 125159282
0.84375 0.15625 125159283
0.84375 0.15625 125159284
0.9375 0.0625 125159351
0.9375 0.0625 125159352
0.8125 0.1875 125159368
0.8125 0.1875 125159369
0.9375 0.0625 125159385
0.9375 0.0625 125159386
0.8125 0.1875 125159388
0.8125 0.1875 125159389
0.875 0.125 125159403
0.875 0.125 125159404
0.84375 0.15625 125159407
0.84375 0.15625 125159408
0.84375 0.15625 125159409
0.8125 0.1875 125159412
0.8125 0.1875 125159413
0.8125 0.1875 125159414
1 0 125159422
1 0 125159423
1 0 125159424
0.734375 0.265625 125159426
0.875 0.125 125159427
0.9375 0.0625 125159435
0.9375 0.0625 125159436
0.9375 0.0625 125159437
0.6875 0.3125 125159446
0.6875 0.3125 125159447
0.984375 0.015625 125159455
0.984375 0.015625 125159456
0.984375 0.015625 125159457
0.875 0.125 125159473
0.875 0.125 125159474
0.875 0.125 125159475
0.875 0.125 125159476
1 0 125159487
0.984375 0.015625 125159500
0.734375 0.265625 125164903
0.734375 0.265625 125164904
0.734375 0.265625 125164936
1 0 125164937
0.734375 0.265625 125164954
0.734375 0.265625 125164955
0.734375 0.265625 125164969
0.734375 0.265625 125164970
0.921875 0.078125 125164971
0.921875 0.078125 125164972
0.921875 0.078125 125164973
0.921875 0.078125 125164974
1 0 125164980
1 0 125164981
0.96875 0.03125 125164986
0.96875 0.03125 125164987
0.875 0.125 125164995
0.921875 0.078125 127186102
0.921875 0.078125 127186104
1 0 127186139
1 0 127186140
1 0 127186141
0.8125 0.1875 135102003
0.875 0.125 135102009
0.875 0.125 135102010
0.875 0.125 135102011
0.734375 0.265625 135102012
0.734375 0.265625 135102013
0.875 0.125 135102018
0.875 0.125 135102019
0.953125 0.046875 135102020
0.953125 0.046875 135102024
0.8125 0.1875 135102048
1 0 135102060
1 0 135102061
1 0 135102062
0.875 0.125 135102066
0.875 0.125 135102067
0.875 0.125 135102068
0.875 0.125 135102069
0.875 0.125 135102073
0.875 0.125 135102074
0.875 0.125 135102075
0.8125 0.1875 135102079
0.8125 0.1875 135102080
0.8125 0.1875 135102081
0.6875 0.3125 135102088
0.6875 0.3125 135102089
0.6875 0.3125 135102090
0.6875 0.3125 135102091
0.734375 0.265625 135102102
0.734375 0.265625 135102103
0.734375 0.265625 135102104
0.921875 0.078125 135102105
0.921875 0.078125 135102106
0.921875 0.078125 135102107
0.875 0.125 135102127
0.875 0.125 135102128
0.875 0.125 135102129
0.953125 0.046875 135102142
0.953125 0.046875 135102143
0.984375 0.015625 135102170
0.984375 0.015625 135102171
0.84375 0.15625 135102192
0.84375 0.15625 135102193
0.84375 0.15625 135102194
0.734375 0.265625 135102196
0.734375 0.265625 135102197
0.859375 0.140625 135102201
0.859375 0.140625 135102202
0.859375 0.140625 135102203
0.984375 0.015625 135102214
0.875 0.125 135102236
0.953125 0.046875 135102250
0.953125 0.046875 135102251
0.953125 0.046875 135102275
0.84375 0.15625 135102315
0.953125 0.046875 135102335
0.953125 0.046875 135102336
0.796875 0.203125 135102343
0.984375 0.015625 135102373
0.96875 0.03125 135102392
0.859375 0.140625 142169545
0.859375 0.140625 142169546
0.859375 0.140625 142169547
0.859375 0.140625 142169548
0.625 0.375 143173544
0.625 0.375 143173545
0.625 0.375 143173546
0.625 0.375 145120497
0.625 0.375 145120498
0.625 0.375 145120499
0.625 0.375 145120500
0.828125 0.171875 150147165
0.828125 0.171875 150147166
0.828125 0.171875 150147167
0.828125 0.171875 150147168
0.859375 0.140625 150154509
0.859375 0.140625 150154538
0.828125 0.171875 150154631
0.828125 0.171875 150154632
0.828125 0.171875 150154633
0.828125 0.171875 150154634
0.828125 0.171875 150156908
0.828125 0.171875 150156909
0.828125 0.171875 150156910
0.828125 0.171875 150156911
0.71875 0.28125 125158916
0.71875 0.28125 125158917
0.71875 0.28125 125158918
0.90625 0.09375 125158977
0.90625 0.09375 125158978
0.90625 0.09375 125158979
0.78125 0.21875 125159103
0.78125 0.21875 125159104
0.78125 0.21875 125159105
0.953125 0.046875 125159113
0.953125 0.046875 125159114
0.90625 0.09375 125159287
0.90625 0.09375 125159288
0.953125 0.046875 125159405
0.953125 0.046875 125159406
0.78125 0.21875 125159415
0.8359375 0.1640625 125159442
0.8359375 0.1640625 125159443
0.9609375 0.0390625 125159444
0.9609375 0.0390625 125159445
0.34375 0.65625 125159460
0.796875 0.203125 125159463
0.796875 0.203125 125159464
0.796875 0.203125 125159465
0.953125 0.046875 125159466
0.953125 0.046875 125159467
0.953125 0.046875 125159468
0.953125 0.046875 125159469
0.890625 0.109375 125159470
0.890625 0.109375 125159471
0.890625 0.109375 125159472
0.78125 0.21875 125159488
0.8671875 0.1328125 125159494
0.8671875 0.1328125 125164905
0.8671875 0.1328125 125164906
0.9921875 0.0078125 125164933
0.9921875 0.0078125 125164934
0.8515625 0.1484375 125164943
0.859375 0.140625 125164956
0.859375 0.140625 125164957
0.875 0.125 125164959
0.875 0.125 125164960
0.7734375 0.2265625 125164961
0.9765625 0.0234375 125164964
0.9765625 0.0234375 125164965
0.921875 0.078125 125164966
0.921875 0.078125 125164967
0.921875 0.078125 125164968
0.6171875 0.3828125 125164990
0.6171875 0.3828125 125164991
0.6171875 0.3828125 125164992
0.84375 0.15625 127186105
0.84375 0.15625 127186106
0.859375 0.140625 127186112
0.859375 0.140625 127186113
0.8671875 0.1328125 127186118
0.8671875 0.1328125 127186119
0.875 0.125 127186121
0.875 0.125 127186122
0.875 0.125 127186123
0.875 0.125 127186124
0.9765625 0.0234375 127186128
0.9765625 0.0234375 127186129
0.9765625 0.0234375 127186130
0.9765625 0.0234375 127186131
0.8125 0.1875 127186150
0.8125 0.1875 127186151
0.90625 0.09375 127186153
0.90625 0.09375 127186154
0.90625 0.09375 127186155
0.921875 0.078125 127186193
0.921875 0.078125 127186194
0.921875 0.078125 127186195
0.90625 0.09375 135102007
0.7890625 0.2109375 135102025
0.8515625 0.1484375 135102026
0.90625 0.09375 135102029
0.9609375 0.0390625 135102042
0.890625 0.109375 135102063
0.796875 0.203125 135102085
0.796875 0.203125 135102086
0.8359375 0.1640625 135102101
0.8671875 0.1328125 135102108
0.8671875 0.1328125 135102109
0.8671875 0.1328125 135102110
0.90625 0.09375 135102111
0.90625 0.09375 135102112
0.875 0.125 135102121
0.875 0.125 135102122
0.859375 0.140625 135102123
0.859375 0.140625 135102124
0.859375 0.140625 135102125
0.859375 0.140625 135102126
0.625 0.375 135102136
0.625 0.375 135102137
0.796875 0.203125 135102138
0.796875 0.203125 135102139
0.921875 0.078125 135102146
0.9921875 0.0078125 135102148
0.9921875 0.0078125 135102149
0.9921875 0.0078125 135102150
0.8125 0.1875 135102167
0.8125 0.1875 135102168
0.9375 0.0625 135102173
0.9375 0.0625 135102174
0.9375 0.0625 135102175
0.9375 0.0625 135102176
0.90625 0.09375 135102184
0.90625 0.09375 135102185
0.90625 0.09375 135102186
0.8515625 0.1484375 135102198
0.8359375 0.1640625 135102200
0.34375 0.65625 135102207
0.9609375 0.0390625 135102219
0.921875 0.078125 135102220
0.921875 0.078125 135102221
0.8515625 0.1484375 135102225
0.8515625 0.1484375 135102226
0.8515625 0.1484375 135102227
0.9375 0.0625 135102246
0.9375 0.0625 135102247
0.9375 0.0625 135102248
0.875 0.125 135102256
0.90625 0.09375 135102257
0.90625 0.09375 135102258
0.90625 0.09375 135102259
0.609375 0.390625 135102260
0.609375 0.390625 135102261
0.9375 0.0625 135102267
0.9375 0.0625 135102268
0.9375 0.0625 135102269
0.9609375 0.0390625 135102270
0.9609375 0.0390625 135102271
0.8671875 0.1328125 135102272
0.8671875 0.1328125 135102273
0.875 0.125 135102276
0.875 0.125 135102277
0.9375 0.0625 135102280
0.7890625 0.2109375 135102284
0.7890625 0.2109375 135102285
0.7890625 0.2109375 135102286
0.953125 0.046875 135102305
0.953125 0.046875 135102306
0.953125 0.046875 135102307
0.9609375 0.0390625 135102308
0.9609375 0.0390625 135102309
0.78125 0.21875 135102310
0.78125 0.21875 135102311
0.78125 0.21875 135102312
0.90625 0.09375 135102328
0.90625 0.09375 135102329
0.921875 0.078125 135102333
0.7890625 0.2109375 135102337
0.7890625 0.2109375 135102338
0.7890625 0.2109375 135102339
0.796875 0.203125 135102340
0.8359375 0.1640625 135102344
0.8359375 0.1640625 135102345
0.8359375 0.1640625 135102346
0.9375 0.0625 135102355
0.609375 0.390625 135102357
0.875 0.125 135102371
0.875 0.125 135102372
0.8671875 0.1328125 135102374
0.8671875 0.1328125 135102375
0.9375 0.0625 135102379
0.9375 0.0625 135102380
0.9375 0.0625 135102381
0.9375 0.0625 135102382
0.9375 0.0625 135102384
0.9375 0.0625 135102385
0.875 0.125 135102389
0.875 0.125 135102390
0.875 0.125 135102391
0.34375 0.65625 135102395
0.34375 0.65625 135102396
0.34375 0.65625 135102397
0.4140625 0.5859375 142169612
0.4140625 0.5859375 142169613
0.4140625 0.5859375 142169614
0.4140625 0.5859375 142169615
0.4140625 0.5859375 142169643
0.4140625 0.5859375 142169644
0.4140625 0.5859375 142169645
0.828125 0.171875 142169653
0.9375 0.0625 142169702
0.9921875 0.0078125 142169711
0.9921875 0.0078125 142169712
0.8671875 0.1328125 142169718
0.8671875 0.1328125 142169719
0.859375 0.140625 142169724
0.859375 0.140625 142169725
0.859375 0.140625 142169726
0.6328125 0.3671875 143173384
0.4140625 0.5859375 143173506
0.4140625 0.5859375 143173507
0.4140625 0.5859375 143173508
0.4140625 0.5859375 143173512
0.4140625 0.5859375 143173513
0.4140625 0.5859375 143173514
0.6328125 0.3671875 143173560
0.4140625 0.5859375 143173569
0.4140625 0.5859375 143173570
0.4140625 0.5859375 143173571
0.7265625 0.2734375 143173599
0.4140625 0.5859375 145120411
0.4140625 0.5859375 145120412
0.4140625 0.5859375 145120413
0.4140625 0.5859375 145120414
0.828125 0.171875 145120633
0.828125 0.171875 145120634
0.828125 0.171875 145120635
0.828125 0.171875 145120636
0.4140625 0.5859375 145120641
0.4140625 0.5859375 145120642
0.828125 0.171875 145120663
0.828125 0.171875 145120664
0.828125 0.171875 146164035
0.4296875 0.5703125 150147114
0.4296875 0.5703125 150147115
0.4296875 0.5703125 150147116
0.5859375 0.4140625 150147121
0.4296875 0.5703125 150147195
0.4296875 0.5703125 150147196
0.4296875 0.5703125 150147197
0.5859375 0.4140625 150154622
0.4296875 0.5703125 150156904
0.4296875 0.5703125 150156905
0.4296875 0.5703125 150156907
0.5859375 0.4140625 150156973
0.6328125 0.3671875 150159217
0.921875 0.078125 125159458
0.9765625 0.0234375 125164917
0.9765625 0.0234375 125164918
0.9765625 0.0234375 125164919
0.9765625 0.0234375 125164920
0.85546875 0.14453125 125164927
0.85546875 0.14453125 125164928
0.85546875 0.14453125 125164929
0.96875 0.03125 125164939
0.4453125 0.5546875 125164942
0.359375 0.640625 125164951
0.87890625 0.12109375 125164952
0.87890625 0.12109375 125164953
0.921875 0.078125 125164963
0.9765625 0.0234375 125164988
0.9765625 0.0234375 125164989
0.65625 0.34375 125164996
0.65625 0.34375 125164997
0.90625 0.09375 125164998
0.90625 0.09375 125164999
0.90625 0.09375 125165000
0.83984375 0.16015625 127186114
0.671875 0.328125 127186115
0.671875 0.328125 127186116
0.4453125 0.5546875 127186125
0.4453125 0.5546875 127186126
0.87890625 0.12109375 127186136
0.87890625 0.12109375 127186137
0.87890625 0.12109375 127186138
0.85546875 0.14453125 127186142
0.85546875 0.14453125 127186143
0.85546875 0.14453125 127186144
0.828125 0.171875 127186191
0.828125 0.171875 127186192
0.90625 0.09375 127186196
0.90625 0.09375 127186197
0.90625 0.09375 127186198
0.921875 0.078125 135102015
0.890625 0.109375 135102045
0.890625 0.109375 135102046
0.734375 0.265625 135102072
0.9765625 0.0234375 135102113
0.828125 0.171875 135102116
0.828125 0.171875 135102117
0.671875 0.328125 135102130
0.671875 0.328125 135102131
0.671875 0.328125 135102132
0.90625 0.09375 135102144
0.90625 0.09375 135102145
0.4453125 0.5546875 135102151
0.4453125 0.5546875 135102152
0.87890625 0.12109375 135102153
0.87890625 0.12109375 135102154
0.87890625 0.12109375 135102155
0.85546875 0.14453125 135102172
0.921875 0.078125 135102189
0.921875 0.078125 135102190
0.9765625 0.0234375 135102215
0.9765625 0.0234375 135102216
0.9765625 0.0234375 135102217
0.9765625 0.0234375 135102218
0.9453125 0.0546875 135102241
0.9453125 0.0546875 135102242
0.890625 0.109375 135102243
0.890625 0.109375 135102244
0.828125 0.171875 135102252
0.828125 0.171875 135102253
0.92578125 0.07421875 135102262
0.4453125 0.5546875 135102266
0.828125 0.171875 135102281
0.828125 0.171875 135102292
0.828125 0.171875 135102293
0.828125 0.171875 135102294
0.80078125 0.19921875 135102297
0.80078125 0.19921875 135102298
0.80078125 0.19921875 135102299
0.80078125 0.19921875 135102300
0.91015625 0.08984375 135102330
0.91015625 0.08984375 135102331
0.91015625 0.08984375 135102332
0.79296875 0.20703125 135102350
0.79296875 0.20703125 135102351
0.4453125 0.5546875 135102358
0.4453125 0.5546875 135102359
0.4453125 0.5546875 135102360
0.796875 0.203125 135102361
0.796875 0.203125 135102362
0.796875 0.203125 135102363
0.890625 0.109375 135102366
0.890625 0.109375 135102367
0.921875 0.078125 135102368
0.921875 0.078125 135102369
0.828125 0.171875 135102376
0.828125 0.171875 135102377
0.828125 0.171875 135102378
0.734375 0.265625 135102398
0.734375 0.265625 135102399
0.70703125 0.29296875 142169624
0.43359375 0.56640625 142169650
0.43359375 0.56640625 142169651
