"ninecode" "natalyr" "sex.use" "nestrec" "surv.ind.to.ad" "brood.date" "sex.use.x1" "f.coef" "foc0" "g1" "natalyr.no"
243185139 2013 2 3162 0 100 2 0 0.215177774429321 0.784822225570679 39
243185140 2013 2 3164 1 101 2 0.115987222042349 0.434290528297424 0.565709471702576 39
243185141 2013 2 3164 1 101 2 0.115987222042349 0.434290528297424 0.565709471702576 39
243185142 2013 1 3164 1 101 1 0.115987222042349 0.434290528297424 0.565709471702576 39
243185143 2013 1 3160 0 103 1 0 0.215673446655273 0.784326553344727 39
243185144 2013 2 3160 0 103 2 0 0.215673446655273 0.784326553344727 39
243185145 2013 2 3160 0 103 2 0 0.215673446655273 0.784326553344727 39
243185146 2013 2 3146 0 104 2 0.0660111765846523 0.396266400814056 0.603733599185944 39
243185147 2013 2 3146 0 104 2 0.0660111765846523 0.396266400814056 0.603733599185944 39
243185148 2013 1 3140 0 106 1 0.115169345599497 0.405160427093506 0.594839572906494 39
243185150 2013 1 3140 0 106 1 0.110019087249384 0.433814287185669 0.566185712814331 39
243185151 2013 2 3174 0 106 2 0.0634627142644604 0.31450629234314 0.68549370765686 39
243185152 2013 2 3174 0 106 2 0.0634627142644604 0.31450629234314 0.68549370765686 39
243185153 2013 2 3120 0 108 2 0.0715749881601369 0.319319009780884 0.680680990219116 39
243185154 2013 1 3120 1 108 1 0.0715749881601369 0.319319009780884 0.680680990219116 39
243185155 2013 2 3120 1 108 2 0.0715749881601369 0.319319009780884 0.680680990219116 39
243185156 2013 1 3120 1 108 1 0.0715749881601369 0.319319009780884 0.680680990219116 39
243185157 2013 1 3117 1 109 1 0.0429400445154897 0.278255105018616 0.721744894981384 39
243185160 2013 2 3117 0 109 2 0.0429400445154897 0.278255105018616 0.721744894981384 39
243185162 2013 1 3122 1 109 1 0.0360280823952053 0.292426586151123 0.707573413848877 39
243185164 2013 2 3122 1 109 2 0.0360280823952053 0.292426586151123 0.707573413848877 39
243185165 2013 2 3125 1 108 2 0.0662117781757843 0.384717583656311 0.615282416343689 39
243185166 2013 1 3125 0 108 1 0.0662117781757843 0.384717583656311 0.615282416343689 39
243185167 2013 1 3125 0 108 1 0.0662117781757843 0.384717583656311 0.615282416343689 39
243185168 2013 1 3125 0 108 1 0.0662117781757843 0.384717583656311 0.615282416343689 39
243185169 2013 2 3170 0 107 2 0.127038932383584 0.440915584564209 0.559084415435791 39
243185173 2013 1 3153 0 109 1 0 0.214114665985107 0.785885334014893 39
243185175 2013 2 3153 0 109 2 0.0978568792443184 0.408156633377075 0.591843366622925 39
243185178 2013 2 3133 0 111 2 0.0264094271187787 0.276290059089661 0.723709940910339 39
243185179 2013 2 3133 0 111 2 0.1031583506674 0.397117495536804 0.602882504463196 39
243185180 2013 1 3157 0 110 1 0.0515634535913705 0.293841063976288 0.706158936023712 39
243185181 2013 1 3142 0 114 1 0.0825556278123258 0.383285999298096 0.616714000701904 39
243185185 2013 2 3119 1 115 2 0.114617265837296 0.33994460105896 0.66005539894104 39
243185186 2013 1 3119 1 115 1 0.114617265837296 0.33994460105896 0.66005539894104 39
243185187 2013 1 3119 0 115 1 0.114617265837296 0.33994460105896 0.66005539894104 39
243185188 2013 2 3151 0 116 2 0.0555079497089537 0.29784107208252 0.70215892791748 39
243185191 2013 1 3169 0 116 1 0 0.215439081192017 0.784560918807983 39
243185193 2013 1 3176 0 123 1 0.0522157066302498 0.318084001541138 0.681915998458862 39
243185197 2013 1 3124 1 124 1 0.133920703035074 0.385569453239441 0.614430546760559 39
243185198 2013 1 3124 0 124 1 0.133920703035074 0.385569453239441 0.614430546760559 39
243185199 2013 1 3138 0 132 1 0 0.102279663085938 0.897720336914062 39
243185200 2013 1 3168 0 132 1 0.133920703035074 0.385569453239441 0.614430546760559 39
243185201 2013 1 3136 0 140 1 0.0975387751434482 0.357170641422272 0.642829358577728 39
243185202 2013 2 3136 1 140 2 0.0880398304784649 0.385824501514435 0.614175498485565 39
243185203 2013 2 3136 0 140 2 0.0880398304784649 0.385824501514435 0.614175498485565 39
243185204 2013 2 3132 1 140 2 0.148511218512112 0.41159850358963 0.58840149641037 39
243185206 2013 2 3132 1 140 2 0.148511218512112 0.41159850358963 0.58840149641037 39
243185207 2013 2 3132 0 140 2 0.148511218512112 0.41159850358963 0.58840149641037 39
243185208 2013 1 3128 0 146 1 0.0993821705556002 0.290661334991455 0.709338665008545 39
243185209 2013 2 3128 0 146 2 0.0993821705556002 0.290661334991455 0.709338665008545 39
243185210 2013 2 3128 0 146 2 0.0524528994310458 0.336697459220886 0.663302540779114 39
243185212 2013 2 3163 0 146 2 0 0.215177774429321 0.784822225570679 39
243185213 2013 1 3163 0 146 1 0.184301075320036 0.425698518753052 0.574301481246948 39
243185214 2013 1 3163 0 146 1 0 0.215177774429321 0.784822225570679 39
243185215 2013 1 3163 1 146 1 0 0.215177774429321 0.784822225570679 39
243185217 2013 2 3165 0 148 2 0 0.223769783973694 0.776230216026306 39
243185218 2013 2 3165 1 148 2 0 0.223769783973694 0.776230216026306 39
243185219 2013 1 3147 0 149 1 0.0660111765846523 0.396266400814056 0.603733599185944 39
243185221 2013 1 3130 0 150 1 0.0883309174487295 0.401741981506348 0.598258018493652 39
243185222 2013 1 3130 0 150 1 0.0883309174487295 0.401741981506348 0.598258018493652 39
243185224 2013 2 3167 0 149 2 0.146159141031262 0.431430160999298 0.568569839000702 39
243185225 2013 2 3167 0 149 2 0.146159141031262 0.431430160999298 0.568569839000702 39
243185226 2013 1 3173 0 153 1 0.10864844124626 0.413008809089661 0.586991190910339 39
243185227 2013 2 3173 0 153 2 0.148845073342727 0.423830032348633 0.576169967651367 39
243185228 2013 2 3173 0 153 2 0.10864844124626 0.413008809089661 0.586991190910339 39
243185229 2013 2 3123 1 153 2 0.0360280823952053 0.292426586151123 0.707573413848877 39
243185230 2013 2 3123 1 153 2 0.0360280823952053 0.292426586151123 0.707573413848877 39
243185231 2013 2 3126 0 155 2 0.0662117781757843 0.384717583656311 0.615282416343689 39
243185232 2013 2 3126 0 155 2 0.0662117781757843 0.384717583656311 0.615282416343689 39
243185234 2013 2 3141 1 154 2 0.115169345599497 0.405160427093506 0.594839572906494 39
243185235 2013 2 3141 1 154 2 0.110019087249384 0.433814287185669 0.566185712814331 39
243185237 2013 1 3175 0 153 1 0.031302294395573 0.276889085769653 0.723110914230347 39
243185238 2013 2 3143 0 154 2 0.0941486422871094 0.424943804740906 0.575056195259094 39
243185239 2013 1 3143 0 154 1 0.0941486422871094 0.424943804740906 0.575056195259094 39
243185240 2013 1 3143 0 154 1 0.0941486422871094 0.424943804740906 0.575056195259094 39
243185243 2013 1 3152 1 155 1 0.156654426938076 0.266462862491608 0.733537137508392 39
243185247 2013 1 3178 0 156 1 0.0634627142644604 0.31450629234314 0.68549370765686 39
243185248 2013 2 3178 0 156 2 0.0634627142644604 0.31450629234314 0.68549370765686 39
243185251 2013 1 3118 0 162 1 0.170998434245121 0.3112633228302 0.6887366771698 39
243185252 2013 2 3118 0 162 2 0.170998434245121 0.3112633228302 0.6887366771698 39
243185253 2013 2 3139 0 163 2 0.25 0.103799104690552 0.896200895309448 39
243185254 2013 2 3139 0 163 2 0.25 0.103799104690552 0.896200895309448 39
243185255 2013 2 3139 0 163 2 0 0.102279663085938 0.897720336914062 39
243185259 2013 2 3145 0 169 2 0.127940551959909 0.420079231262207 0.579920768737793 39
243185260 2013 2 3159 0 172 2 0.0587122551423818 0.303496837615967 0.696503162384033 39
243185261 2013 2 3159 0 172 2 0.0587122551423818 0.303496837615967 0.696503162384033 39
243185274 2014 1 3180 0 94 1 0.0333626672363607 0.269840598106384 0.730159401893616 40
243185275 2014 1 3180 1 94 1 0.0333626672363607 0.269840598106384 0.730159401893616 40
243185276 2014 1 3180 0 94 1 0.26787920922834 0.2368323802948 0.7631676197052 40
243185277 2014 1 3180 0 94 1 0.0333626672363607 0.269840598106384 0.730159401893616 40
243185278 2014 1 3201 0 95 1 0 0.169376730918884 0.830623269081116 40
243185279 2014 1 3201 0 95 1 0 0.169376730918884 0.830623269081116 40
243185280 2014 2 3201 0 95 2 0 0.169376730918884 0.830623269081116 40
243185281 2014 1 3201 0 95 1 0 0.169376730918884 0.830623269081116 40
243185282 2014 2 3213 0 95 2 0.0926430691433779 0.408804655075073 0.591195344924927 40
243185283 2014 2 3213 0 95 2 0.0926430691433779 0.408804655075073 0.591195344924927 40
243185284 2014 1 3213 0 95 1 0.0926430691433779 0.408804655075073 0.591195344924927 40
243185285 2014 2 3225 1 101 2 0.0585434025319955 0.340420722961426 0.659579277038574 40
243185286 2014 1 3225 0 101 1 0.0585434025319955 0.340420722961426 0.659579277038574 40
243185287 2014 1 3225 0 101 1 0.0585434025319955 0.340420722961426 0.659579277038574 40
243185288 2014 1 3195 0 100 1 0.08659137175664 0.391155660152435 0.608844339847565 40
243185289 2014 1 3195 0 100 1 0.08659137175664 0.391155660152435 0.608844339847565 40
243185290 2014 1 3195 0 100 1 0.08659137175664 0.391155660152435 0.608844339847565 40
243185291 2014 2 3195 1 100 2 0.08659137175664 0.391155660152435 0.608844339847565 40
243185292 2014 2 3204 0 99 2 0.0825556278123258 0.383285999298096 0.616714000701904 40
243185294 2014 2 3204 0 99 2 0.107246632462648 0.408362507820129 0.591637492179871 40
243185297 2014 2 3199 0 103 2 0.0846273308516174 0.29878705739975 0.70121294260025 40
243185299 2014 2 3227 0 106 2 0.17882996700564 0.354759842157364 0.645240157842636 40
243185300 2014 1 3227 0 106 1 0.17882996700564 0.354759842157364 0.645240157842636 40
243185301 2010 2 2993 0 161 2 0.100938846342615 0.421041488647461 0.578958511352539 36
243185303 2010 2 2993 0 161 2 0.100938846342615 0.421041488647461 0.578958511352539 36
243185304 2010 1 2993 0 161 1 0.100938846342615 0.421041488647461 0.578958511352539 36
243185305 2010 1 2958 0 162 1 0.035685149821802 0.294854879379272 0.705145120620728 36
243185306 2010 2 2958 0 162 2 0.066427272366127 0.354753494262695 0.645246505737305 36
243185308 2010 2 2958 0 162 2 0.066427272366127 0.354753494262695 0.645246505737305 36
243185309 2010 1 2961 0 162 1 0 0.236995697021484 0.763004302978516 36
243185310 2010 2 2961 0 162 2 0.101674982099212 0.452173471450806 0.547826528549194 36
243185311 2010 1 2961 0 162 1 0.101674982099212 0.452173471450806 0.547826528549194 36
243185313 2010 2 2980 0 163 2 0.104591691058886 0.415766000747681 0.584233999252319 36
243185314 2010 1 2980 0 163 1 0.104591691058886 0.415766000747681 0.584233999252319 36
243185315 2010 2 2942 0 164 2 0.053659190190956 0.3851398229599 0.6148601770401 36
243185316 2010 2 2942 0 164 2 0.053659190190956 0.3851398229599 0.6148601770401 36
243185317 2010 1 2922.1 0 164 1 0.0561070183757693 0.259005546569824 0.740994453430176 36
243185319 2010 2 2964 0 165 2 0.136570715345442 0.41007137298584 0.58992862701416 36
243185321 2010 1 2964 0 165 1 0.113894150970737 0.466545104980469 0.533454895019531 36
243185323 2010 1 2987 1 164 1 0.0920158855587943 0.425580501556396 0.574419498443604 36
243185324 2010 2 2987 0 164 2 0.186439192853868 0.460115432739258 0.539884567260742 36
243185325 2011 1 3020 1 132 1 0 0.2368323802948 0.7631676197052 37
243185326 2010 2 2935.2 0 169 2 0.0825374007836217 0.451247692108154 0.548752307891846 36
243185327 2010 2 2990 0 169 2 0.09983025531983 0.448844432830811 0.551155567169189 36
243185328 2010 2 2990 1 169 2 0.143033673826721 0.4736647605896 0.5263352394104 36
243185329 2010 2 2996 0 170 2 0.149198464445362 0.440093040466309 0.559906959533691 36
243185330 2010 1 2996 1 170 1 0.149198464445362 0.440093040466309 0.559906959533691 36
243185331 2010 2 2939.1 0 122 2 0 0.207598209381104 0.792401790618896 36
243185332 2010 1 2970 0 175 1 0.0324253484141082 0.369675397872925 0.630324602127075 36
243185334 2010 1 2970 0 175 1 0.0324253484141082 0.369675397872925 0.630324602127075 36
243185339 2010 1 2939.1 0 122 1 0 0.207598209381104 0.792401790618896 36
243185340 2011 1 3019 0 91 1 0 0.207598209381104 0.792401790618896 37
243185341 2011 2 3019 0 91 2 0 0.207598209381104 0.792401790618896 37
243185342 2011 1 3019 1 91 1 0 0.207598209381104 0.792401790618896 37
243185347 2011 1 3022 0 97 1 0.126925428528921 0.418305397033691 0.581694602966309 37
243185348 2011 1 3022 1 97 1 0.100611624584417 0.447539567947388 0.552460432052612 37
243185351 2011 2 3016 0 102 2 0 0.204559326171875 0.795440673828125 37
243185352 2011 1 3016 0 102 1 0 0.204559326171875 0.795440673828125 37
243185353 2011 2 2999 0 106 2 0.0595464806538075 0.265231370925903 0.734768629074097 37
243185354 2011 2 2999 1 106 2 0.0595464806538075 0.265231370925903 0.734768629074097 37
243185357 2011 1 3027 0 108 1 0.11453769273794 0.44305682182312 0.55694317817688 37
243185358 2011 1 3027 0 108 1 0.11453769273794 0.44305682182312 0.55694317817688 37
243185360 2011 2 3024 1 108 2 0.308628649137972 0.39939546585083 0.60060453414917 37
243185361 2011 1 3024 1 108 1 0.308628649137972 0.39939546585083 0.60060453414917 37
243185362 2011 2 3014 0 109 2 0.0825374007836217 0.451247692108154 0.548752307891846 37
243185363 2011 2 3014 1 109 2 0.0825374007836217 0.451247692108154 0.548752307891846 37
243185366 2011 2 3029 1 114 2 0.0260592580307275 0.348020792007446 0.651979207992554 37
243185367 2011 1 3029 0 114 1 0.0260592580307275 0.348020792007446 0.651979207992554 37
243185368 2011 1 3029 1 114 1 0.0260592580307275 0.348020792007446 0.651979207992554 37
243185369 2011 1 3029 1 114 1 0.0260592580307275 0.348020792007446 0.651979207992554 37
243185370 2011 1 3005 1 116 1 0.0833619544282556 0.431039810180664 0.568960189819336 37
243185371 2011 2 3005 1 116 2 0.0833619544282556 0.431039810180664 0.568960189819336 37
243185372 2011 2 3005 1 116 2 0.0833619544282556 0.431039810180664 0.568960189819336 37
243185373 2011 2 3039 1 117 2 0.0587737720270525 0.388906478881836 0.611093521118164 37
243185374 2011 2 3039 1 117 2 0.0587737720270525 0.388906478881836 0.611093521118164 37
243185375 2011 1 3003 0 117 1 0.0669170723922434 0.328500986099243 0.671499013900757 37
243185376 2011 1 3003 0 117 1 0.0669170723922434 0.328500986099243 0.671499013900757 37
243185378 2011 1 2997 0 122 1 0.108129805846147 0.422069072723389 0.577930927276611 37
243185379 2011 2 3042 1 126 2 0.149198464445362 0.440093040466309 0.559906959533691 37
243185381 2011 2 3042 0 126 2 0.149198464445362 0.440093040466309 0.559906959533691 37
243185382 2011 1 3042 1 126 1 0.149198464445362 0.440093040466309 0.559906959533691 37
243185383 2011 2 3009 0 124 2 0.0408849744126201 0.319677829742432 0.680322170257568 37
243185384 2011 1 3009 1 124 1 0.0408849744126201 0.319677829742432 0.680322170257568 37
243185385 2011 1 3009 1 124 1 0.0326811554841697 0.310144901275635 0.689855098724365 37
243185386 2011 2 3033 0 124 2 0.0928683266101871 0.421414375305176 0.578585624694824 37
243185387 2011 1 3033 0 124 1 0.0928683266101871 0.421414375305176 0.578585624694824 37
243185388 2011 1 3033 1 124 1 0.0928683266101871 0.421414375305176 0.578585624694824 37
243185389 2011 2 3020 0 132 2 0 0.207598209381104 0.792401790618896 37
243185390 2011 2 3020 0 132 2 0 0.207598209381104 0.792401790618896 37
243185391 2011 2 3020 1 132 2 0 0.2368323802948 0.7631676197052 37
243185392 2011 2 3023 1 142 2 0.1377813991312 0.380083918571472 0.619916081428528 37
243185393 2011 2 3023 1 142 2 0.1377813991312 0.380083918571472 0.619916081428528 37
243185394 2011 1 3023 0 142 1 0.1377813991312 0.380083918571472 0.619916081428528 37
243185395 2011 2 3023 0 142 2 0.100611624584417 0.447539567947388 0.552460432052612 37
243185396 2011 2 3037 1 143 2 0.102190274883469 0.3858802318573 0.6141197681427 37
243185398 2011 2 3037 1 143 2 0.129804956983207 0.428229331970215 0.571770668029785 37
243185399 2011 1 3037 1 143 1 0.129804956983207 0.428229331970215 0.571770668029785 37
243185400 2011 0 3000 0 145 2 0.0858159257331863 0.29616916179657 0.70383083820343 37
243185401 2012 1 3048 0 116 1 0.142840397078544 0.279402852058411 0.720597147941589 38
243185402 2012 2 3048 0 116 2 0.0264359936118126 0.315887451171875 0.684112548828125 38
243185403 2012 1 3044 1 115 1 0.0714324221480638 0.325434803962708 0.674565196037292 38
243185404 2012 2 3044 0 115 2 0.0714324221480638 0.325434803962708 0.674565196037292 38
243185405 2012 1 3044 0 115 1 0.139322329762763 0.364787101745605 0.635212898254395 38
243185406 2012 2 3112 0 118 2 0.11270226067063 0.434636831283569 0.565363168716431 38
243185407 2012 1 3112 0 118 1 0.11270226067063 0.434636831283569 0.565363168716431 38
243185408 2012 2 3112 1 118 2 0.11270226067063 0.434636831283569 0.565363168716431 38
243185409 2012 2 3091 0 119 2 0.102219232572679 0.426568984985352 0.573431015014648 38
243185410 2012 2 3091 0 119 2 0.125660275136852 0.43366539478302 0.56633460521698 38
243185412 2012 2 3052 0 119 2 0.0475151805344467 0.312869429588318 0.687130570411682 38
243185413 2012 1 3052 0 119 1 0.0475151805344467 0.312869429588318 0.687130570411682 38
243185414 2012 2 3052 0 119 2 0.0475151805344467 0.312869429588318 0.687130570411682 38
243185416 2012 2 3054 0 120 2 0.0662117781757843 0.384717583656311 0.615282416343689 38
243185417 2012 2 3054 0 120 2 0.0662117781757843 0.384717583656311 0.615282416343689 38
243185421 2012 1 3109 1 119 1 0.026110661599887 0.233301877975464 0.766698122024536 38
243185424 2012 1 3096 1 118 1 0.115987222042349 0.434290528297424 0.565709471702576 38
243185426 2012 1 3096 0 118 1 0.115987222042349 0.434290528297424 0.565709471702576 38
243185428 2012 2 3046 0 120 2 0.0975061500212178 0.350615620613098 0.649384379386902 38
243185430 2012 1 3046 0 120 1 0.0975061500212178 0.350615620613098 0.649384379386902 38
243185431 2012 2 3046 0 120 2 0.0975061500212178 0.350615620613098 0.649384379386902 38
243185435 2012 2 3057 0 123 2 0.0869010525202611 0.362372636795044 0.637627363204956 38
243185436 2012 1 3057 0 123 1 0.0869010525202611 0.362372636795044 0.637627363204956 38
243185437 2012 1 3057 0 123 1 0.0869010525202611 0.362372636795044 0.637627363204956 38
243185438 2012 2 3057 0 123 2 0.0869010525202611 0.362372636795044 0.637627363204956 38
243185439 2012 2 3074 1 124 2 0.143149976320274 0.423118114471436 0.576881885528564 38
243185440 2012 1 3090 0 126 1 0.0822477040128433 0.383206129074097 0.616793870925903 38
243185441 2012 1 3090 0 126 1 0.0822477040128433 0.383206129074097 0.616793870925903 38
243185442 2012 1 3090 0 126 1 0.0822477040128433 0.383206129074097 0.616793870925903 38
243185443 2012 2 3067 0 131 2 0.0831538480888412 0.428569793701172 0.571430206298828 38
243185444 2012 2 3067 1 131 2 0.0831538480888412 0.428569793701172 0.571430206298828 38
243185445 2012 1 3067 1 131 1 0.0831538480888412 0.428569793701172 0.571430206298828 38
243185446 2012 2 3086 0 120 2 0.111552177444537 0.408567905426025 0.591432094573975 38
243185447 2012 1 3082 0 136 1 0.308628649137972 0.39939546585083 0.60060453414917 38
243185448 2012 1 3082 0 136 1 0.308628649137972 0.39939546585083 0.60060453414917 38
243185449 2012 2 3082 0 136 2 0.308628649137972 0.39939546585083 0.60060453414917 38
243185450 2012 2 3082 1 136 2 0.308628649137972 0.39939546585083 0.60060453414917 38
243185451 2012 2 3065 1 142 2 0.0866727440684372 0.368463635444641 0.631536364555359 38
243185453 2012 2 3065 0 142 2 0.0866727440684372 0.368463635444641 0.631536364555359 38
243185454 2012 2 3071 0 146 2 0 0.169376730918884 0.830623269081116 38
243185455 2012 2 3071 1 146 2 0 0.207598209381104 0.792401790618896 38
243185456 2012 1 3071 1 146 1 0 0.207598209381104 0.792401790618896 38
243185460 2012 1 3089 0 149 1 0 0.148084580898285 0.851915419101715 38
243185461 2012 2 3085 1 149 2 0.11453769273794 0.44305682182312 0.55694317817688 38
243185462 2012 1 3085 0 149 1 0.100527245100238 0.400266408920288 0.599733591079712 38
243185463 2012 1 3085 0 149 1 0.100527245100238 0.400266408920288 0.599733591079712 38
243185464 2012 2 3102 0 149 2 0.0954050923828618 0.360427141189575 0.639572858810425 38
243185465 2012 2 3102 0 149 2 0.0954050923828618 0.360427141189575 0.639572858810425 38
243185467 2012 2 3106 0 150 2 0.129804956983207 0.428229331970215 0.571770668029785 38
243185469 2012 2 3106 0 150 2 0.102190274883469 0.3858802318573 0.6141197681427 38
243185470 2012 2 3106 0 150 2 0.129804956983207 0.428229331970215 0.571770668029785 38
243185471 2012 1 3063 0 152 1 0.090180963921739 0.427056670188904 0.572943329811096 38
243185472 2012 1 3063 0 152 1 0.0817259678151459 0.444611549377441 0.555388450622559 38
243185477 2012 1 3080 0 151 1 0.124200028483756 0.399012565612793 0.600987434387207 38
243185479 2012 1 3094 1 151 1 0.0260592580307275 0.348020792007446 0.651979207992554 38
243185480 2012 2 3094 1 151 2 0.0260592580307275 0.348020792007446 0.651979207992554 38
243185481 2012 1 3094 1 151 1 0.0260592580307275 0.348020792007446 0.651979207992554 38
243185482 2012 2 3110 1 153 2 0.026110661599887 0.233301877975464 0.766698122024536 38
243185483 2012 2 3110 0 153 2 0.031302294395573 0.276889085769653 0.723110914230347 38
243185486 2012 1 3045 0 154 1 0.0360280823952053 0.292426586151123 0.707573413848877 38
243185487 2012 2 3062 1 153 2 0.0398726790735964 0.296999931335449 0.703000068664551 38
243185489 2012 2 3062 0 153 2 0.0398726790735964 0.296999931335449 0.703000068664551 38
243185490 2012 2 3062 0 153 2 0.0398726790735964 0.296999931335449 0.703000068664551 38
243185492 2012 2 3078 0 154 2 0.342107781218147 0.400749146938324 0.599250853061676 38
243185493 2012 2 3078 0 154 2 0.342107781218147 0.400749146938324 0.599250853061676 38
243185496 2012 2 3087 1 153 2 0.111552177444537 0.408567905426025 0.591432094573975 38
243185498 2012 1 3075 1 153 1 0.143149976320274 0.423118114471436 0.576881885528564 38
243185499 2012 1 3075 0 153 1 0.143149976320274 0.423118114471436 0.576881885528564 38
243185500 2012 2 3051 0 159 2 0.0654653423007403 0.294575810432434 0.705424189567566 38
266176501 2014 1 3198 0 155 1 0.0975387751434482 0.357170641422272 0.642829358577728 40
266176503 2014 2 3198 0 155 2 0.0975387751434482 0.357170641422272 0.642829358577728 40
266176504 2014 1 3224 0 126 1 0.333228322606828 0.427666008472443 0.572333991527557 40
266176507 2014 2 3232 0 159 2 0.10864844124626 0.413008809089661 0.586991190910339 40
266176508 2014 2 3232 0 159 2 0.0994609639692499 0.386533439159393 0.613466560840607 40
266176509 2014 1 3232 0 159 1 0.10864844124626 0.413008809089661 0.586991190910339 40
266176510 2014 1 3205 0 162 1 0.0670939623014419 0.340666532516479 0.659333467483521 40
266176511 2014 2 3205 0 162 2 0.0670939623014419 0.340666532516479 0.659333467483521 40
266176512 2014 2 3182 0 167 2 0.0333626672363607 0.269840598106384 0.730159401893616 40
266176513 2014 2 3182 0 167 2 0.0333626672363607 0.269840598106384 0.730159401893616 40
266176514 2014 1 3182 0 167 1 0.0333626672363607 0.269840598106384 0.730159401893616 40
266176517 2014 1 3212 0 168 1 0.0568756010911784 0.306379318237305 0.693620681762695 40
266176522 2015 2 3262 0 83 2 0.0727570102894788 0.339030683040619 0.660969316959381 41
266176524 2015 2 3262 0 83 2 0.0727570102894788 0.339030683040619 0.660969316959381 41
266176525 2015 2 3241 0 83 2 0.0971747671974299 0.363358557224274 0.636641442775726 41
266176526 2015 2 3241 1 83 2 0.0971747671974299 0.363358557224274 0.636641442775726 41
266176527 2015 1 3241 0 83 1 0.0971747671974299 0.363358557224274 0.636641442775726 41
266176528 2015 1 3241 0 83 1 0.0971747671974299 0.363358557224274 0.636641442775726 41
266176529 2015 1 3250 0 85 1 0.10216896361726 0.437016367912292 0.562983632087708 41
266176530 2015 1 3250 0 85 1 0.10216896361726 0.437016367912292 0.562983632087708 41
266176531 2015 2 3250 0 85 2 0.120669494976255 0.416489481925964 0.583510518074036 41
266176532 2015 2 3250 0 85 2 0.120669494976255 0.416489481925964 0.583510518074036 41
266176533 2015 2 3256 0 85 2 0.0815133701619288 0.386826694011688 0.613173305988312 41
266176534 2015 2 3256 0 85 2 0.0815133701619288 0.386826694011688 0.613173305988312 41
266176535 2015 2 3256 1 85 2 0.0815133701619288 0.386826694011688 0.613173305988312 41
266176536 2015 2 3256 1 85 2 0.0815133701619288 0.386826694011688 0.613173305988312 41
266176537 2015 2 3243 0 87 2 0.0652619542670436 0.320944368839264 0.679055631160736 41
266176538 2015 2 3243 0 87 2 0.0652619542670436 0.320944368839264 0.679055631160736 41
266176539 2015 1 3243 0 87 1 0.0568756010911784 0.306379318237305 0.693620681762695 41
266176540 2015 1 3243 0 87 1 0.0652619542670436 0.320944368839264 0.679055631160736 41
266176541 2015 2 3247 0 87 2 0.0888877670195143 0.333669900894165 0.666330099105835 41
266176542 2015 2 3247 0 87 2 0.08659137175664 0.391155660152435 0.608844339847565 41
266176545 2015 2 3235 0 87 2 0.0481465994607788 0.329975247383118 0.670024752616882 41
266176546 2015 2 3235 0 87 2 0.0481465994607788 0.329975247383118 0.670024752616882 41
266176547 2015 1 3235 0 87 1 0.0481465994607788 0.329975247383118 0.670024752616882 41
266176548 2015 2 3235 0 87 2 0.0826729079417419 0.362983465194702 0.637016534805298 41
266176549 2015 1 3265 0 88 1 0 0.205799251794815 0.794200748205185 41
266176550 2015 1 3265 0 88 1 0 0.205799251794815 0.794200748205185 41
266176551 2015 1 3265 0 88 1 0 0.22152841091156 0.77847158908844 41
266176552 2015 2 3238 0 88 2 0.0308914792258292 0.259013295173645 0.740986704826355 41
266176553 2015 1 3238 0 88 1 0.0308914792258292 0.259013295173645 0.740986704826355 41
266176554 2015 1 3246 0 92 1 0.118491736742271 0.304892599582672 0.695107400417328 41
266176555 2015 1 3246 0 92 1 0.118491736742271 0.304892599582672 0.695107400417328 41
266176557 2015 2 3246 1 92 2 0.118491736742271 0.304892599582672 0.695107400417328 41
266176558 2015 1 3246 0 92 1 0.118491736742271 0.304892599582672 0.695107400417328 41
266176559 2015 1 3253 0 94 1 0 0.146213293075562 0.853786706924438 41
266176561 2015 2 3253 0 94 2 0 0.146213293075562 0.853786706924438 41
266176562 2015 1 3233 0 106 1 0.0385263325224512 0.247816771268845 0.752183228731155 41
266176563 2015 1 3233 0 106 1 0.0385263325224512 0.247816771268845 0.752183228731155 41
266176564 2015 1 3233 0 106 1 0.0385263325224512 0.247816771268845 0.752183228731155 41
266176566 2015 2 3239 0 119 2 0.0523317666511502 0.327635407447815 0.672364592552185 41
266176567 2015 2 3239 0 119 2 0.0308914792258292 0.259013295173645 0.740986704826355 41
266176568 2015 1 3239 0 119 1 0.0308914792258292 0.259013295173645 0.740986704826355 41
266176569 2015 2 3263 0 120 2 0.0727570102894788 0.339030683040619 0.660969316959381 41
266176571 2015 2 3263 0 120 2 0.0727570102894788 0.339030683040619 0.660969316959381 41
266176572 2015 2 3263 0 120 2 0.0727570102894788 0.339030683040619 0.660969316959381 41
266176573 2015 2 3266 0 121 2 0 0.103799104690552 0.896200895309448 41
266176574 2015 1 3266 1 121 1 0 0.103799104690552 0.896200895309448 41
266176575 2015 2 3248 0 123 2 0.0888877670195143 0.333669900894165 0.666330099105835 41
266176576 2015 2 3248 0 123 2 0.0888877670195143 0.333669900894165 0.666330099105835 41
266176578 2015 2 3248 0 123 2 0.0888877670195143 0.333669900894165 0.666330099105835 41
266176579 2015 1 3251 1 125 1 0.10216896361726 0.437016367912292 0.562983632087708 41
266176580 2015 1 3251 0 125 1 0.120669494976255 0.416489481925964 0.583510518074036 41
266176581 2015 1 3251 0 125 1 0.120669494976255 0.416489481925964 0.583510518074036 41
266176582 2015 2 3251 0 125 2 0.120669494976255 0.416489481925964 0.583510518074036 41
